ID_Voucher,Label_ID_culture,Label_ID_Voucher,IDf_Personnel,Date,Location,Notes
EDA5D971-5301-16E3-4FE3-BF6C39C242C5,ZUSF00544,VUSF00548,EmmaG,2017-07-24,Lab BSC,
D2EFED4D-3699-032F-A54D-BBE8B62CA2AE,ZUSF00333,VUSF00549,EmmaG,2017-07-24,Lab BSC,
25D8BD00-54C4-413D-78E1-B1E5AE7F7E76,ZUSF00333,VUSF00550,EmmaG,2017-07-24,Lab BSC,
4E63C3BF-2DF4-6EC3-021A-2B9AC54923E9,ZUSF00342,VUSF00551,EmmaG,2017-07-24,Lab BSC,
0E41D568-7B41-9196-92E4-D2EF954390DB,ZUSF00342,VUSF00552,EmmaG,2017-07-24,Lab BSC,
2508FA20-A188-4B84-4B10-6BCEE65553A6,ZUSF00328,VUSF00553,EmmaG,2017-07-24,Lab BSC,
AB7F1AF8-64FC-2543-20C9-B035ADD2353A,ZUSF00328,VUSF00554,EmmaG,2017-07-24,Lab BSC,
C252ED73-7A5E-81EA-1CC7-3387C4BF75E4,ZUSF00450,VUSF00555,EmmaG,2017-07-24,Lab BSC,
6982CA51-51A3-8DDF-8BFE-2C507F63935D,ZUSF00450,VUSF00556,EmmaG,2017-07-24,Lab BSC,
AD615821-2DC9-5E84-499D-7E7D94929464,ZUSF00374,VUSF00557,EmmaG,2017-07-24,Lab BSC,
52E43AEE-28A0-4E7B-555B-9A96FE4B1E3D,ZUSF00374,VUSF00558,EmmaG,2017-07-24,Lab BSC,
80F12F43-8050-A56D-84AE-6AB6C08F1FB2,ZUSF00639,VUSF00559,EmmaG,2017-07-24,Lab BSC,
ADF2431B-34B0-265D-4B04-2A4FC2CF95C5,ZUSF00639,VUSF00560,EmmaG,2017-07-24,Lab BSC,
225A1064-638C-3125-2EBA-6C6B27AB08E3,ZUSF00481,VUSF00561,EmmaG,2017-07-24,Lab BSC,
602D2E46-3FBD-5333-9AEA-EB27CD4927FA,ZUSF00481,VUSF00562,EmmaG,2017-07-24,Lab BSC,
975E3E2A-5B1C-3E12-2F79-DD37E88E8BBD,ZUSF00433,VUSF00563,EmmaG,2017-07-24,Lab BSC,
4D0E42F1-638C-7D47-73E8-4114DC0C92F4,ZUSF00433,VUSF00564,EmmaG,2017-07-24,Lab BSC,
7AD32F79-31AC-70D0-47E0-C3E9C29659C4,ZUSF00584,VUSF00565,EmmaG,2017-07-25,Lab BSC,
9142D6B2-818C-28EE-2AC9-020951194264,ZUSF00584,VUSF00566,EmmaG,2017-07-25,Lab BSC,
0868AAF6-8A0D-1B90-3DA1-E264002F508C,ZUSF00575,VUSF00567,EmmaG,2017-07-25,Lab BSC,
FFC0F50F-25A0-A5A8-1641-B41FA717A61F,ZUSF00575,VUSF00568,EmmaG,2017-07-25,Lab BSC,
08147608-54AD-72FC-6526-9F69F5DF4FA6,ZUSF00508,VUSF00569,EmmaG,2017-07-25,Lab BSC,
A25B950D-3AD4-5664-08DC-772377B42F4A,ZUSF00508,VUSF00570,EmmaG,2017-07-25,Lab BSC,
89E8921B-7526-87E0-A646-42510F014346,ZUSF00580,VUSF00571,EmmaG,2017-07-25,Lab BSC,
33BC5D86-7643-5F48-4BFE-109E103E85CD,ZUSF00580,VUSF00572,EmmaG,2017-07-25,Lab BSC,
635A09FF-9953-7D37-16DF-2EE16CA10AD4,ZUSF00189,VUSF00573,EmmaG,2017-07-25,Lab BSC,
94E8FBDA-8A14-45E0-678C-55CC978F1E05,ZUSF00189,VUSF00574,EmmaG,2017-07-25,Lab BSC,
B73E4DD5-8C56-1A5C-5DDD-5FEB11086FFB,ZUSF00574,VUSF00575,EmmaG,2017-07-25,Lab BSC,
24BA084E-90E5-809E-419A-CB25C3AC9A4B,ZUSF00574,VUSF00576,EmmaG,2017-07-25,Lab BSC,
8205243B-0AF3-9F32-2E27-47559F4A414C,ZUSF00554,VUSF00577,EmmaG,2017-07-25,Lab BSC,
9BE97CD6-9AA1-6B84-6269-C5551F7A2267,ZUSF00554,VUSF00578,EmmaG,2017-07-25,Lab BSC,
2BF523A0-7464-1121-2D26-7AB0A6ED2D8B,ZUSF00633,VUSF00579,EmmaG,2017-07-25,Lab BSC,
A49EB967-84D2-497C-A261-A3D1DE8E353F,ZUSF00633,VUSF00580,EmmaG,2017-07-25,Lab BSC,
8370C285-7328-4E78-3465-2B8A8243985E,ZUSF00251,VUSF00581,EmmaG,2017-07-25,Lab BSC,
D09E1A54-A264-598D-0C3A-E17745D50798,ZUSF00251,VUSF00582,EmmaG,2017-07-25,Lab BSC,
3989F4FA-49F5-1B74-6265-5B13C49F394A,ZUSF00596,VUSF00583,EmmaG,2017-07-25,Lab BSC,
D5821D30-80F1-2FFC-0F6A-B3C49E346617,ZUSF00596,VUSF00584,EmmaG,2017-07-25,Lab BSC,
0B6A57A0-9EF6-7E06-7B12-00D5363F099D,ZUSF00200,VUSF00585,EmmaG,2017-07-25,Lab BSC,
12A416E9-705E-19A1-60B1-C5AABADE81B7,ZUSF00200,VUSF00586,EmmaG,2017-07-25,Lab BSC,
2B55F028-60E5-8008-1BB3-FC7E630B0A64,ZUSF00638,VUSF00587,EmmaG,2017-07-25,Lab BSC,
589A78A6-2592-8973-977F-470D0F690F6C,ZUSF00638,VUSF00588,EmmaG,2017-07-25,Lab BSC,
3C4E7926-7C6D-41A1-84C6-A312B7C87576,ZUSF00566,VUSF00589,EmmaG,2017-07-25,Lab BSC,
B672A54F-35DA-800E-1ADE-0E5C55045D60,ZUSF00566,VUSF00590,EmmaG,2017-07-25,Lab BSC,
4B9D3FDF-4E71-24AC-7CDE-07FB2F5A196F,ZUSF00346,VUSF00591,EmmaG,2017-07-25,Lab BSC,
B50C584C-04CF-5E6F-4D42-E5F0C00C425B,ZUSF00346,VUSF00592,EmmaG,2017-07-25,Lab BSC,
A3C991D9-39C1-876E-1D97-CAC2909844AD,ZUSF00426,VUSF00593,EmmaG,2017-07-25,Lab BSC,
E53C98D6-8984-4F2E-6743-5309C4EF30AA,ZUSF00426,VUSF00594,EmmaG,2017-07-25,Lab BSC,
1CC1BA45-2DE5-77FE-89F3-32823AC900FC,ZUSF00183,VUSF00595,EmmaG,2017-07-25,Lab BSC,
F99E418E-6E58-3AD6-69BF-30996DC899BA,ZUSF00183,VUSF00596,EmmaG,2017-07-25,Lab BSC,
AD3C907B-097C-15F4-75F4-B845857B87BC,ZUSF00635,VUSF00597,EmmaG,2017-07-25,Lab BSC,
D13614EF-1D34-9ED5-6432-5C4141BD4B02,ZUSF00635,VUSF00598,EmmaG,2017-07-25,Lab BSC,
799992F5-03EC-8011-189E-D1E9AB21900F,ZUSF00629,VUSF00599,EmmaG,2017-07-25,Lab BSC,
DC50623C-0317-81A4-2E6A-7026B70E4EF0,ZUSF00629,VUSF00600,EmmaG,2017-07-25,Lab BSC,
6CC597AD-73A4-9BB2-1DF5-D74048694CC9,ZUSF00538,VUSF00601,EmmaG,2017-07-25,Lab BSC,
213E3C8D-4572-46D2-A133-18853BC7749C,ZUSF00538,VUSF00602,EmmaG,2017-07-25,Lab BSC,
8FEA083E-841A-9810-3506-3B7A69BB5F8C,ZUSF00371,VUSF00603,EmmaG,2017-07-25,Lab BSC,
DAD83F9C-A592-10FA-1338-0023C9C989E2,ZUSF00371,VUSF00604,EmmaG,2017-07-25,Lab BSC,
D5ECAF1B-A660-6C40-923F-0D222739007D,ZUSF00552,VUSF00605,EmmaG,2017-07-25,Lab BSC,
36ECE43E-0C91-49D8-830D-93140BD30B12,ZUSF00552,VUSF00606,EmmaG,2017-07-25,Lab BSC,
E80615EC-2133-73B7-059B-BF28D450957D,ZUSF00602,VUSF00607,EmmaG,2017-07-25,Lab BSC,
1F006786-9E8D-2D58-8ACC-F36114A600E7,ZUSF00602,VUSF00608,EmmaG,2017-07-25,Lab BSC,
B0F4720A-3FF5-99D0-2A15-A5CFBBF562B4,ZUSF00468,VUSF00609,EmmaG,2017-07-25,Lab BSC,
32043FA1-7128-0421-8360-6F93A29879CD,ZUSF00468,VUSF00610,EmmaG,2017-07-25,Lab BSC,
EC912387-84AB-19A8-8785-52716DC3361A,ZUSF00397,VUSF00611,EmmaG,2017-07-25,Lab BSC,
29EC20A2-90A1-7AFB-3346-9731F6B26749,ZUSF00397,VUSF00612,EmmaG,2017-07-25,Lab BSC,
E1CEC0EA-6148-141A-9866-11719D0A7C93,ZUSF00603,VUSF00613,EmmaG,2017-07-25,Lab BSC,
D4469335-8E13-2828-1BB9-ADA138EC6AC1,ZUSF00603,VUSF00614,EmmaG,2017-07-25,Lab BSC,
A565B516-96FB-3BCD-181C-3DD98C9797CD,ZUSF00352,VUSF00615,EmmaG,2017-07-25,Lab BSC,
893F18E9-7793-2D57-12FD-B80E6E8E4FED,ZUSF00352,VUSF00616,EmmaG,2017-07-25,Lab BSC,
D3B56EA5-01FA-886B-8CDC-E6670D5126D4,ZUSF00323,VUSF00617,EmmaG,2017-07-25,Lab BSC,
A8AFE30E-0947-3728-07C9-B744FF936CDF,ZUSF00323,VUSF00618,EmmaG,2017-07-25,Lab BSC,
98A01AC8-0E43-7643-563F-60140B1E5E5E,ZUSF00182,VUSF00619,EmmaG,2017-07-25,Lab BSC,
19291761-2E36-0CA1-59A8-CA98CBDF3C82,ZUSF00182,VUSF00620,EmmaG,2017-07-25,Lab BSC,
1C66F472-0B8A-9EFD-52ED-DA5CAB7A654F,ZUSF00407,VUSF00621,EmmaG,2017-07-25,Lab BSC,
1113A4FE-0855-955B-02A3-FD49D0AB8B44,ZUSF00407,VUSF00622,EmmaG,2017-07-25,Lab BSC,
04CD20F8-3630-0D24-6E47-D9C9F8A68E42,ZUSF00568,VUSF00623,EmmaG,2017-07-25,Lab BSC,
9655AAC7-6544-738C-87D0-5C075E5671BE,ZUSF00568,VUSF00624,EmmaG,2017-07-25,Lab BSC,
AA071E3C-644F-A529-2D0D-A587227F44ED,ZUSF00586,VUSF00625,EmmaG,2017-07-25,Lab BSC,
1D1E6D6F-51AD-8273-56B8-A478DD92090F,ZUSF00586,VUSF00626,EmmaG,2017-07-25,Lab BSC,
E73CBFF8-4A6B-05AB-A6AC-35074868207E,ZUSF00502,VUSF00627,EmmaG,2017-07-25,Lab BSC,
82BFDA8C-7784-65FA-4548-6CF2255931FF,ZUSF00502,VUSF00628,EmmaG,2017-07-25,Lab BSC,
0EA3BCCE-2480-3383-3B9E-0301D9FB374A,ZUSF00413,VUSF00629,EmmaG,2017-07-25,Lab BSC,
4DBBA191-4027-72D9-07DC-06B960541AE3,ZUSF00413,VUSF00630,EmmaG,2017-07-25,Lab BSC,
8178CCFC-5A8D-62A2-21BE-5B4B81C504B3,ZUSF00404,VUSF00631,EmmaG,2017-07-25,Lab BSC,
A069D632-2E19-6C18-5090-9984818B9BA6,ZUSF00404,VUSF00632,EmmaG,2017-07-25,Lab BSC,
BC5D55AB-3541-5EDC-145E-4151A57D70C1,ZUSF00269,VUSF00633,EmmaG,2017-07-25,Lab BSC,
A7DF277B-3442-660C-430B-0B144B29248E,ZUSF00269,VUSF00634,EmmaG,2017-07-25,Lab BSC,
50DFA8CA-37E1-399A-29B9-ED3E70C43C45,ZUSF00466,VUSF00635,EmmaG,2017-07-25,Lab BSC,
84F8A4CC-3DEF-3B8F-7BE0-3212E2917728,ZUSF00466,VUSF00636,EmmaG,2017-07-25,Lab BSC,
4533D19F-8E1A-8C7D-47DE-160B74CC0188,ZUSF00627,VUSF00637,EmmaG,2017-07-25,Lab BSC,
B9B31449-585C-6B7D-4906-979BF8367386,ZUSF00627,VUSF00638,EmmaG,2017-07-25,Lab BSC,
AB62F149-79A2-A2B9-46EA-CF08D53D72D2,ZUSF00545,VUSF00639,EmmaG,2017-07-25,Lab BSC,
0933D71C-5FF2-1412-5BAD-A71479BAA19E,ZUSF00545,VUSF00640,EmmaG,2017-07-25,Lab BSC,
F1772E69-29CF-7CFC-5F0A-A79F044B954F,ZUSF00471,VUSF00641,EmmaG,2017-07-25,Lab BSC,
75295EE9-44E8-8447-11A2-A037DA6C595C,ZUSF00471,VUSF00642,EmmaG,2017-07-25,Lab BSC,
746A303F-024D-32C6-1881-FC51137936F5,ZUSF00592,VUSF00643,EmmaG,2017-07-25,Lab BSC,
9769349E-9D43-73B8-9711-EB80E74F25E9,ZUSF00592,VUSF00644,EmmaG,2017-07-25,Lab BSC,
3FDC2D8E-1823-990C-788E-00458CA19501,ZUSF00579,VUSF00645,EmmaG,2017-07-25,Lab BSC,
02F18D11-9C6F-8120-77A5-95542CD65C4E,ZUSF00579,VUSF00646,EmmaG,2017-07-25,Lab BSC,
9CD98ABF-553F-5F59-69AC-F6DBE3A65E92,ZUSF00620,VUSF00647,EmmaG,2017-07-26,Lab BSC,
9BB46E64-6E96-2F7F-555C-B091EC86050E,ZUSF00620,VUSF00648,EmmaG,2017-07-26,Lab BSC,
2235055B-6776-433D-1480-5D1471A34C3C,ZUSF00503,VUSF00649,EmmaG,2017-07-26,Lab BSC,
F0D265A0-03F1-A593-6C19-3575A2A45406,ZUSF00503,VUSF00650,EmmaG,2017-07-26,Lab BSC,
613C7372-56F4-543D-6D27-62D10331163E,ZUSF00501,VUSF00651,EmmaG,2017-07-26,Lab BSC,
992ACCFB-4C40-5BE9-3142-9DE91AFC0B22,ZUSF00501,VUSF00652,EmmaG,2017-07-26,Lab BSC,
09CE0FDA-24C7-01C2-3A72-0C33F4DA3362,ZUSF00588,VUSF00653,EmmaG,2017-07-26,Lab BSC,
5E679F4D-076C-1529-06C1-04B11718854E,ZUSF00588,VUSF00654,EmmaG,2017-07-26,Lab BSC,
7914585B-A008-3D6E-A741-A3A3E251A7B7,ZUSF00191,VUSF00655,EmmaG,2017-07-26,Lab BSC,
A6EAE0CC-A204-A2D1-9AEC-E919839A6EE2,ZUSF00191,VUSF00656,EmmaG,2017-07-26,Lab BSC,
166E7B88-05F6-6191-3D19-CD39E32D3850,ZUSF00159,VUSF00657,EmmaG,2017-07-26,Lab BSC,
0B43910C-7EDD-0D66-199C-ED073DFB85BF,ZUSF00159,VUSF00658,EmmaG,2017-07-26,Lab BSC,
AA4B54D9-01B1-1624-3F6D-8CA057374E7C,ZUSF00396,VUSF00659,EmmaG,2017-07-26,Lab BSC,
5810339C-78F8-5CA1-26FE-EF9568E67AE3,ZUSF00396,VUSF00660,EmmaG,2017-07-26,Lab BSC,
FAFCFB7C-468A-72E4-31FA-E6A845F22C59,ZUSF00479,VUSF00661,EmmaG,2017-07-26,Lab BSC,
6974E29A-4EC7-184C-3B8D-CAA4536B072E,ZUSF00479,VUSF00662,EmmaG,2017-07-26,Lab BSC,
73CADF3D-70D0-38AE-8C77-781B4A8DA739,ZUSF00351,VUSF00663,EmmaG,2017-07-26,Lab BSC,
518AF682-4B38-8ABC-6A10-B5FFECBC6C72,ZUSF00351,VUSF00664,EmmaG,2017-07-26,Lab BSC,
6AC87628-2C86-388B-0C6A-639012DA589C,ZUSF00218,VUSF00665,EmmaG,2017-07-26,Lab BSC,
17703B06-2F97-742B-0732-E703CB0C9670,ZUSF00218,VUSF00666,EmmaG,2017-07-26,Lab BSC,
C2367ABF-035A-405C-A196-58476A8F381E,ZUSF00168,VUSF00667,EmmaG,2017-07-26,Lab BSC,
10DBB3C3-838A-5BCD-9223-6FE2C11C6A6B,ZUSF00168,VUSF00668,EmmaG,2017-07-26,Lab BSC,
2274B74B-9686-6959-387A-2C57DB82142A,ZUSF00337,VUSF00669,EmmaG,2017-07-26,Lab BSC,
645DF288-62A9-7FD1-97AB-A5F8023B4D66,ZUSF00337,VUSF00670,EmmaG,2017-07-26,Lab BSC,
E1CA6699-5DAC-2E00-4A2C-94ADD94B8925,ZUSF00563,VUSF00671,EmmaG,2017-07-26,Lab BSC,
A6B2FCDF-708C-6633-7D41-72C7D8E57506,ZUSF00563,VUSF00672,EmmaG,2017-07-26,Lab BSC,
DF8B1E55-A1E9-425B-372E-EDA67ECC3EA5,ZUSF00436,VUSF00673,EmmaG,2017-07-26,Lab BSC,
C1CBC0D7-28A5-2E1E-302A-E795ECFB80FC,ZUSF00436,VUSF00674,EmmaG,2017-07-26,Lab BSC,
205E4EE8-0A6C-0C4E-7CDA-C74ADCC99E48,ZUSF00402,VUSF00675,EmmaG,2017-07-26,Lab BSC,
68751BDE-A592-075F-692A-37B717031B10,ZUSF00402,VUSF00676,EmmaG,2017-07-26,Lab BSC,
D9AF4F38-9A97-3879-6C78-0071D6B69940,ZUSF00490,VUSF00677,EmmaG,2017-07-26,Lab BSC,
45C26EAE-1138-89CA-6D4C-E204C85B5C9F,ZUSF00490,VUSF00678,EmmaG,2017-07-26,Lab BSC,
D28BFB02-6E69-6154-A574-AC4E8FA0604B,ZUSF00358,VUSF00679,EmmaG,2017-07-26,Lab BSC,
DBA1C3B1-2174-18C1-9495-4E17FE4D3231,ZUSF00358,VUSF00680,EmmaG,2017-07-26,Lab BSC,
9077E14C-9FBD-1FBC-0594-C63169552BE6,ZUSF00364,VUSF00681,EmmaG,2017-07-26,Lab BSC,
A03F8454-887F-2401-36E5-7631C9A3173F,ZUSF00364,VUSF00682,EmmaG,2017-07-26,Lab BSC,
AEF9FFBB-1597-A5E8-2C53-D78190B93E3C,ZUSF00317,VUSF00683,EmmaG,2017-07-26,Lab BSC,
5E1FBEB5-0E61-0C7D-65EC-62F762037471,ZUSF00317,VUSF00684,EmmaG,2017-07-26,Lab BSC,
00EB1150-4D5F-927C-6ACD-2C351A608972,ZUSF00559,VUSF00685,EmmaG,2017-07-26,Lab BSC,
2712FAB7-054D-2CCC-0B1B-4267CE362B71,ZUSF00559,VUSF00686,EmmaG,2017-07-26,Lab BSC,
B2CA6CAA-6FE8-5B74-A7A5-024DB29E363C,ZUSF00467,VUSF00687,EmmaG,2017-07-26,Lab BSC,
4E6C9FF9-88B3-4EA1-1C21-BFB116762ACA,ZUSF00467,VUSF00688,EmmaG,2017-07-26,Lab BSC,
959F6FE2-4E2F-79ED-41A4-491FD88B23AD,ZUSF00179,VUSF00689,EmmaG,2017-07-26,Lab BSC,
DB20EAD2-53E5-50FF-1344-F5CB0BCB8882,ZUSF00179,VUSF00690,EmmaG,2017-07-26,Lab BSC,
022D7F0F-5E8A-4CF4-0ED0-056AAD264E9E,ZUSF00259,VUSF00691,EmmaG,2017-07-26,Lab BSC,
B6B072B4-9C60-A08C-5B04-E2FD9E7509A6,ZUSF00259,VUSF00692,EmmaG,2017-07-26,Lab BSC,
64809152-5543-25AC-4B4C-47864F7A26BC,ZUSF00452,VUSF00693,EmmaG,2017-07-26,Lab BSC,
8A073E04-6BC6-67EF-8452-A7B8C0839575,ZUSF00452,VUSF00694,EmmaG,2017-07-26,Lab BSC,
78184F78-5D0F-6254-97B9-D12ECB571BEB,ZUSF00406,VUSF00695,EmmaG,2017-07-26,Lab BSC,
BDB56A3B-06D2-60EF-4C84-1763DE69472B,ZUSF00406,VUSF00696,EmmaG,2017-07-26,Lab BSC,
8D37BF7E-9CEE-88A1-89C2-10B196748C1E,ZUSF00329,VUSF00697,EmmaG,2017-07-26,Lab BSC,
6F275E35-6350-350F-82D1-360AE27F60FA,ZUSF00329,VUSF00698,EmmaG,2017-07-26,Lab BSC,
D81F8300-88AB-6BFC-4970-F7839D575863,ZUSF00210,VUSF00699,EmmaG,2017-07-26,Lab BSC,
60C39234-253E-4F02-787A-2A0ECADD99A5,ZUSF00210,VUSF00700,EmmaG,2017-07-26,Lab BSC,
CB38A64B-6EB1-7F6F-6DFC-6A85E1B9A2F5,ZUSF00277,VUSF00701,EmmaG,2017-07-26,Lab BSC,
F713E492-8AAE-27EB-717A-ED3FCFF73C8F,ZUSF00277,VUSF00702,EmmaG,2017-07-26,Lab BSC,
D575FB4E-897C-A195-148B-9A7EA72F8EE3,ZUSF00537,VUSF00703,EmmaG,2017-07-26,Lab BSC,
39607EFE-51F1-435C-3C34-A507187318F2,ZUSF00537,VUSF00704,EmmaG,2017-07-26,Lab BSC,
8E720882-7DA9-14BB-87FB-7B8D31011BC1,ZUSF00194,VUSF00705,EmmaG,2017-07-26,Lab BSC,
88624B9A-8A7E-48F7-47AB-FD85FFE61986,ZUSF00194,VUSF00706,EmmaG,2017-07-26,Lab BSC,
620F8623-5EE7-08AB-177B-D29E109E204C,ZUSF00315,VUSF00707,EmmaG,2017-07-26,Lab BSC,
51F2FC2A-8828-9E21-45DE-2FD0EBA965FD,ZUSF00315,VUSF00708,EmmaG,2017-07-26,Lab BSC,
2DA26B46-4C30-2F80-6CC2-E82601231664,ZUSF00403,VUSF00709,EmmaG,2017-07-26,Lab BSC,
74E09DAA-45E5-9187-7A28-7FABB0F328B1,ZUSF00403,VUSF00710,EmmaG,2017-07-26,Lab BSC,
F8E78CEC-924B-4E7C-28D5-DFA956964002,ZUSF00542,VUSF00711,EmmaG,2017-07-26,Lab BSC,
4C4ABE9D-56F9-4191-50E1-F96D89949278,ZUSF00542,VUSF00712,EmmaG,2017-07-26,Lab BSC,
0550C8C5-5914-65E1-23DE-FBD5FAA49469,ZUSF00517,VUSF00713,EmmaG,2017-07-26,Lab BSC,
762F2514-7AEB-3147-5EB5-0CF29AB978A7,ZUSF00517,VUSF00714,EmmaG,2017-07-26,Lab BSC,
D66BC5CD-7D34-8200-425B-B735F9C21793,ZUSF00465,VUSF00715,EmmaG,2017-07-26,Lab BSC,
5D0C1315-1097-7C20-3C27-4EC107C59B43,ZUSF00465,VUSF00716,EmmaG,2017-07-26,Lab BSC,
96693F42-A108-1F9E-2484-91C0A2290859,ZUSF00307,VUSF00717,EmmaG,2017-07-26,Lab BSC,
58BE1CDC-9E46-A2F5-4104-2CC79C0417AD,ZUSF00307,VUSF00718,EmmaG,2017-07-26,Lab BSC,
520AE383-07EC-6202-800B-C3D02F5614BE,ZUSF00163,VUSF00719,EmmaG,2017-07-26,Lab BSC,
DEFF8E4B-7863-2FA7-4966-C05BFC324C45,ZUSF00163,VUSF00720,EmmaG,2017-07-26,Lab BSC,
F77DC137-465A-8006-523A-AF42093B459D,ZUSF00531,VUSF00721,EmmaG,2017-07-26,Lab BSC,
B82F600A-1E95-9206-6E19-1B5E6D4056EA,ZUSF00531,VUSF00722,EmmaG,2017-07-26,Lab BSC,
CBE744AA-9A92-9F3F-9076-E7C79024A79E,ZUSF00540,VUSF00723,EmmaG,2017-07-26,Lab BSC,
8145BD8D-A323-71DF-6D3E-7AA92BA63796,ZUSF00540,VUSF00724,EmmaG,2017-07-26,Lab BSC,
2BAAC542-1406-22C0-8A7A-03AD7C86955B,ZUSF00349,VUSF00725,EmmaG,2017-07-26,Lab BSC,
F01C1A00-3856-3A83-79AA-AC314E0F9421,ZUSF00349,VUSF00726,EmmaG,2017-07-26,Lab BSC,
E1ADA3DF-7D28-686C-94FC-169FCA0D9B4B,ZUSF00347,VUSF00727,EmmaG,2017-07-26,Lab BSC,
536ED667-7459-58EA-1161-B37F3CF76FBB,ZUSF00347,VUSF00728,EmmaG,2017-07-26,Lab BSC,
321FF692-8E7A-2913-404F-C030368D4246,ZUSF00447,VUSF00729,EmmaG,2017-07-27,Lab BSC,
A43E7626-66C5-51D4-33BA-4B64B6A80075,ZUSF00447,VUSF00730,EmmaG,2017-07-27,Lab BSC,
DD8FC871-5DC9-9D38-5C15-18254EC104DB,ZUSF00365,VUSF00731,EmmaG,2017-07-27,Lab BSC,
32766616-8A7B-8CA8-7BB9-501666301421,ZUSF00365,VUSF00732,EmmaG,2017-07-27,Lab BSC,
E14CE495-3A12-2B01-0B37-7AD80CA6415F,ZUSF00432,VUSF00733,EmmaG,2017-07-27,Lab BSC,
82FF5041-0A4B-5A2B-A7B9-610F078F035B,ZUSF00432,VUSF00734,EmmaG,2017-07-27,Lab BSC,
926335C5-225C-3688-97B8-4826042D7B1D,ZUSF00214,VUSF00735,EmmaG,2017-07-27,Lab BSC,
59A30301-72E5-922D-6B8D-26621DF8411A,ZUSF00214,VUSF00736,EmmaG,2017-07-27,Lab BSC,
E0B1B2BB-38EE-35DE-5B1C-0FBE211A05B2,ZUSF00257,VUSF00737,EmmaG,2017-07-27,Lab BSC,
2567E4E7-4C54-1CD0-6181-996439240B5F,ZUSF00257,VUSF00738,EmmaG,2017-07-27,Lab BSC,
17E3DBA9-71C2-7AE6-0728-65CDF4B30988,ZUSF00411,VUSF00739,EmmaG,2017-07-27,Lab BSC,
1A49FB4D-1718-3035-8EEC-7CCECB190338,ZUSF00411,VUSF00740,EmmaG,2017-07-27,Lab BSC,
5453C843-92EF-9458-8A89-B3559250222A,ZUSF00500,VUSF00741,EmmaG,2017-07-27,Lab BSC,
2F777FF8-22F7-5419-106A-D4C58CCA196D,ZUSF00500,VUSF00742,EmmaG,2017-07-27,Lab BSC,
1A1AC568-4248-4AD2-673D-C5A7FEB3243D,ZUSF00483,VUSF00743,EmmaG,2017-07-27,Lab BSC,
FD7705AF-51E4-62A5-7FCB-AB6374C4A6F4,ZUSF00483,VUSF00744,EmmaG,2017-07-27,Lab BSC,
0CD681EE-8349-7262-6293-A8DE2B0E8DA3,ZUSF00585,VUSF00745,EmmaG,2017-07-27,Lab BSC,
13DD2E01-29DE-0769-9C4F-C2B53BAA8D04,ZUSF00585,VUSF00746,EmmaG,2017-07-27,Lab BSC,
AEE8CBC0-3EAB-0EE6-58F1-794284D01B37,ZUSF00621,VUSF00747,EmmaG,2017-07-27,Lab BSC,
D277F022-148D-24D7-504C-0147721D7AF8,ZUSF00621,VUSF00748,EmmaG,2017-07-27,Lab BSC,
4F37DF77-3E48-8853-67FA-4FFB11D6420A,ZUSF00646,VUSF00749,EmmaG,2017-07-27,Lab BSC,
1E156C03-0199-115E-3B4C-6AAE26CF5E3D,ZUSF00646,VUSF00750,EmmaG,2017-07-27,Lab BSC,
E4B542D5-5C6C-868E-39C6-3F781E6694F6,ZUSF00212,VUSF00751,EmmaG,2017-07-27,Lab BSC,
6D4C5218-21BF-972D-7E20-51AC1AC04854,ZUSF00212,VUSF00752,EmmaG,2017-07-27,Lab BSC,
87313556-7C3F-0F7C-1202-7C6D7A742A8D,ZUSF00525,VUSF00753,EmmaG,2017-07-27,Lab BSC,
A5EBD724-9FAB-2A16-2FA9-25DF886E5A82,ZUSF00525,VUSF00754,EmmaG,2017-07-27,Lab BSC,
7D40AB82-791C-91C9-196A-505C46BF67CA,ZUSF00624,VUSF00755,EmmaG,2017-07-27,Lab BSC,
17F93AA5-9DE1-001F-34B1-CB1A76F59B5B,ZUSF00624,VUSF00756,EmmaG,2017-07-27,Lab BSC,
773BDCFD-2F40-0CFF-6B01-4AF353465AB3,ZUSF00444,VUSF00757,EmmaG,2017-07-27,Lab BSC,
8F60DC72-336C-911B-2923-CCCCA1EF7108,ZUSF00444,VUSF00758,EmmaG,2017-07-27,Lab BSC,
879B626D-8A91-31DE-00A7-57CC0CC528DA,ZUSF00286,VUSF00759,EmmaG,2017-07-27,Lab BSC,
F9C0E10B-2F64-061F-7D95-FC24EE255010,ZUSF00286,VUSF00760,EmmaG,2017-07-27,Lab BSC,
B939E2B7-28A7-4256-129C-E649F8D36407,ZUSF00512,VUSF00761,EmmaG,2017-07-27,Lab BSC,
79F3694A-9C15-9B27-7A72-1BD06DC596E3,ZUSF00512,VUSF00762,EmmaG,2017-07-27,Lab BSC,
CC405099-5EB6-13EE-1BA0-31A2C4F862B9,ZUSF00515,VUSF00763,EmmaG,2017-07-27,Lab BSC,
F73E55A2-A4D1-68C3-2726-287CF8DD1920,ZUSF00515,VUSF00764,EmmaG,2017-07-27,Lab BSC,
A2C2B807-4C63-2CD5-A282-EF54E2EDA5C6,ZUSF00555,VUSF00765,EmmaG,2017-07-27,Lab BSC,
424E9C76-4CA0-5509-4F6F-91854EF889AA,ZUSF00555,VUSF00766,EmmaG,2017-07-27,Lab BSC,
