ID_Culture,IDf_Plant_tissue_sample,IDf_Culture_subcultured_from,IDf_Storage_location,IDf_Personnel,From_Label_ID,Label_ID,Genus,Species,Strain,Media_type,Plate_size,Location_plated,Sterilization_method_used,Date_cultured,Notes,z_RecordCreationTimestamp,z_RecordModificationTimestamp,z_RecordCreationAccount,z_RecordModificationAccount
,,,,EmmaG,S1T2,ZUSF00299,,,,MEA,35mm,BS65124,,2017-05-07,,,,,
,,,,EmmaG,S1T2,ZUSF00300,,,,MEA,35mm,BS65124,,2017-05-07,,,,,
,,,,EmmaG,S1T2,ZUSF00301,,,,MEA,35mm,BS65124,,2017-05-07,,,,,
,,,,EmmaG,S1T2,ZUSF00302,,,,MEA,35mm,BS65124,,2017-05-07,,,,,
,,,,EmmaG,S1T2,ZUSF00303,,,,MEA,35mm,BS65124,,2017-05-07,,,,,
,,,,EmmaG,S1T2,ZUSF00304,,,,MEA,35mm,BS65124,,2017-05-07,,,,,
,,,,EmmaG,S1T3,ZUSF00305,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00306,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00307,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00308,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00309,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00310,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00311,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00312,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00313,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00314,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00315,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00316,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00317,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00318,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00319,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00320,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00321,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00322,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00323,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00324,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00325,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00326,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00327,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00328,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00329,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00330,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00331,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00332,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00333,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
,,,,EmmaG,S1T3,ZUSF00334,,,,MEA,35mm,BS65124,,2017-05-18,,,,,
