"Query_sequence","Most_common_class.level.assignment","Class.level_assignment","Most_common_order.level.assignment","Order.level_assignment","Most_common_family.level.assignment","Family.level_assignment","Taxon_assignment","Likelihood_weight","otu","Extraction_ID","Tree_ID","site_ID"
"EUSF0911_ITS1F_G02_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU202","EUSF0911","S4T1","S4"
"EUSF0913_ITS1F_A03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria,Coniochaeta_hoffmannii","0.485769, 0.176945, 0.101919, 0.092712, 0.062888, 0.036847","OTU121","EUSF0913","S4T1","S4"
"EUSF0915_ITS1F_C03_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae,Davidiellaceae","Cladosporium_cladosporioides,Cladosporium_allicinum,Cladosporium_sphaerospermum,Davidiellaceae_sp_AN1","0.999623","OTU140","EUSF0915","S4T1","S4"
"EUSF0916_ITS1F_D03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU50","EUSF0916","S4T1","S4"
"EUSF0917_ITS1F_E03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Kretzschmaria_deusta","1","OTU182","EUSF0917","S4T1","S4"
"EUSF0918_ITS1F_F03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF0918","S4T1","S4"
"EUSF0919_ITS1F_G03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria,Coniochaeta_hoffmannii","0.938717, 0.033889","OTU75","EUSF0919","S4T1","S4"
"EUSF0920_ITS1F_H03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU35","EUSF0920","S4T1","S4"
"EUSF0921_ITS1F_A04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF0921","S4T1","S4"
"EUSF0923_ITS1F_C04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU39","EUSF0923","S4T1","S4"
"EUSF0924_ITS1F_A01_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU238","EUSF0924","S4T1","S4"
"EUSF0925_ITS1F_E04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF0925","S4T1","S4"
"EUSF0928_ITS1F_H04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU180","EUSF0928","S4T1","S4"
"EUSF0929_ITS1F_A05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU71","EUSF0929","S4T1","S4"
"EUSF0931_ITS1F_C05_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pyronemataceae","Pyronemataceae","Tricharina_praecox","1","OTU171","EUSF0931","S4T1","S4"
"EUSF0932_ITS1F_D05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.524397, 0.260797, 0.196232","OTU208","EUSF0932","S4T1","S4"
"EUSF0933_ITS1F_E05_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","unclassified","unclassified","Cyclaneusma_minus","0.996541","OTU33","EUSF0933","S3T3","S3"
"EUSF0934_ITS1F_F05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU36","EUSF0934","S3T3","S3"
"EUSF0935_ITS1F_G05_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pyronemataceae","Pyronemataceae","Tricharina_praecox","1","OTU211","EUSF0935","S3T3","S3"
"EUSF0936_ITS1F_H05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF0936","S3T3","S3"
"EUSF0937_ITS1F_A06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Didymellaceae","Didymellaceae","Ascochyta_rabiei","0.759056, 0.146718, 0.062632","OTU134","EUSF0937","S3T3","S3"
"EUSF0938_ITS1F_B06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU233","EUSF0938","S3T3","S3"
"EUSF0939_ITS1F_C06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.524397, 0.260797, 0.196232","OTU208","EUSF0939","S3T3","S3"
"EUSF0940_ITS1F_D06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Kretzschmaria_deusta","1","OTU182","EUSF0940","S3T3","S3"
"EUSF0941_ITS1F_E06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU238","EUSF0941","S3T3","S3"
"EUSF0942_ITS1F_F06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.982573","OTU59","EUSF0942","S3T3","S3"
"EUSF0943_ITS1F_G06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF0943","S3T3","S3"
"EUSF0944_ITS1F_H06_cleaned.ab1","Dothideomycetes","Dothideomycetes","unclassified","unclassified","Kirschsteiniotheliaceae","Kirschsteiniotheliaceae","Kirschsteiniothelia_aethiops,Kirschsteiniothelia_aethiops_1","1","OTU24","EUSF0944","S3T3","S3"
"EUSF0945_ITS1F_A07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977272","OTU45","EUSF0945","S3T3","S3"
"EUSF0946_ITS1F_B07_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF0946","S3T3","S3"
"EUSF0947_ITS1F_C07_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU158","EUSF0947","S3T3","S3"
"EUSF0948_ITS1F_D07_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","unclassified","unclassified","Cyclaneusma_minus","0.996541","OTU33","EUSF0948","S3T3","S3"
"EUSF0949_ITS1F_E07_mixed_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","unclassified","unclassified","Cyclaneusma_minus","0.999274","OTU254","EUSF0949","S3T3","S3"
"EUSF0950_ITS1F_F07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.982573","OTU59","EUSF0950","S3T3","S3"
"EUSF0951_ITS1F_G07_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU158","EUSF0951","S3T3","S3"
"EUSF0952_ITS1F_H07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977272","OTU45","EUSF0952","S3T3","S3"
"EUSF0953_ITS1F_A08_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU14","EUSF0953","S3T3","S3"
"EUSF0954_ITS1F_B08_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","Dermateaceae","Dermateaceae","Pezicula_carpinea","0.990402","OTU21","EUSF0954","S3T3","S3"
"EUSF0955_ITS1F_C08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.982573","OTU59","EUSF0955","S3T3","S3"
"EUSF0956_ITS1F_D08_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","Dermateaceae","Dermateaceae","Pezicula_carpinea","0.989832","OTU79","EUSF0956","S3T3","S3"
"EUSF0957_ITS1F_B01_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU14","EUSF0957","S3T3","S3"
"EUSF0958_ITS1F_F08_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU39","EUSF0958","S3T3","S3"
"EUSF0959_ITS1F_G08_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.590196, 0.203053, 0.201282","OTU200","EUSF0959","S3T3","S3"
"EUSF0960_ITS1F_H08_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","unclassified","unclassified","Cyclaneusma_minus","0.996541","OTU33","EUSF0960","S3T3","S3"
"EUSF0961_ITS1F_A09_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","Dermateaceae","Dermateaceae","Pezicula_carpinea","0.989832","OTU79","EUSF0961","S3T3","S3"
"EUSF0962_ITS1F_B09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF0962","S3T3","S3"
"EUSF0963_ITS1F_C09_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","unclassified","unclassified","Cyclaneusma_minus","0.996541","OTU33","EUSF0963","S3T3","S3"
"EUSF0964_ITS1F_D09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Diaporthales","Diaporthales","Diaporthaceae","Diaporthaceae","Diaporthe_eres","1","OTU158","EUSF0964","S3T3","S3"
"EUSF0965_ITS1F_E09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF0965","S4T1","S4"
"EUSF0966_ITS1F_F09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria,Coniochaeta_hoffmannii","0.95137","OTU2","EUSF0966","S4T1","S4"
"EUSF0967_ITS1F_G09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Arthrinium_puccinioides","0.587324, 0.294261, 0.057883, 0.011980","OTU114","EUSF0967","S4T1","S4"
