strain,reference mean,reference standard dev.,user selected cutoff,score (minimum distance to any reference)
EUSF01534,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00925,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00924,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00888,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00889,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00921,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00920,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00923,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00882,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00883,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00880,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012819
EUSF00881,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00929,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00887,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF01429,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019319
EUSF00885,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01547,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF01021,0.06993405025125628,0.13198368641374245,1.3897709143886807,1.446533
EUSF01364,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00691,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01361,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01536,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00760,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01400,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01402,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00838,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01063,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF01408,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01531,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01688,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00569,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01062,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01098,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01947,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01319,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019451
EUSF01318,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00783,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01310,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01313,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01312,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01315,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01314,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01089,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF01088,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF01081,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01080,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01083,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032886
EUSF01082,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01085,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF01084,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01087,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01086,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01856,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01857,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01854,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01114,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01852,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01853,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF01918,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01113,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01915,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF01914,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF01912,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF01859,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00791,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01864,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF01869,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00994,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00995,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00996,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00997,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00991,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019478
EUSF00992,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00753,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00854,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00857,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00856,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF00998,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00850,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00853,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00852,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01190,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01544,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032886
EUSF01169,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF00542,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00547,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01119,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00544,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00549,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00548,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01632,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01633,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019319
EUSF00729,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01631,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01229,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF01228,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01143,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00723,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00722,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00721,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00720,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00727,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00726,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF00725,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01222,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00640,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF00642,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032886
EUSF00643,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00644,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00645,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00646,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00648,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF00649,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01161,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF00704,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00707,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00964,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00908,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00967,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00799,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00796,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01707,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01704,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00795,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00792,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019441
EUSF00793,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00790,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01701,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01038,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012819
EUSF01039,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00703,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01606,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01030,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01031,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01032,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01033,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01034,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01036,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01037,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01526,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01527,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01524,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01525,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01135,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01523,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01689,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019408
EUSF01521,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01687,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.025935
EUSF01686,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006355
EUSF01685,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01684,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01683,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01682,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01528,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012819
EUSF01529,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01593,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01280,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01238,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00951,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00709,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01239,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01591,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00596,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00667,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF00734,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01590,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01249,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00972,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00973,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00970,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00971,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.01964
EUSF00976,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00736,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00974,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00975,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00737,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01595,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01232,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00957,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00909,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00731,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01355,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01354,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01459,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01351,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01350,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00890,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01452,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006377
EUSF01450,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01451,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01456,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012821
EUSF00893,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019377
EUSF01320,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01959,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00892,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00634,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF01953,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF01952,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01951,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012993
EUSF00899,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01957,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01956,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019525
EUSF01955,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF01954,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.01965
EUSF01152,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00897,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF01617,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00955,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00999,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00906,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01441,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01329,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00609,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01118,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032886
EUSF00743,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00990,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01855,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF00545,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01958,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00608,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012819
EUSF01919,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF00604,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00605,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00606,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF00607,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00600,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00601,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF00602,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF00603,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01258,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01916,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF00958,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00802,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00803,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00801,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00806,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00807,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01103,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00805,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01913,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF00809,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.01939
EUSF00518,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00692,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00690,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00697,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01858,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00695,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00694,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00959,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01619,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.01955
EUSF01910,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF00514,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00515,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00516,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00517,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01074,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01075,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01076,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF01077,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019377
EUSF01070,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01071,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01072,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01073,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01175,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01174,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01177,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01171,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01170,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01173,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01172,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01272,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00678,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01270,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01271,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00774,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00775,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00776,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00777,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00671,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00779,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00673,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00672,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00675,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00674,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00677,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF00676,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006373
EUSF01105,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01090,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00936,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF00937,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019425
EUSF00935,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00933,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019441
EUSF01679,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01608,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019687
EUSF00938,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01395,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01394,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01396,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00800,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF01001,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01000,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01003,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01183,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01005,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.026592
EUSF01004,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01007,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012961
EUSF01006,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01009,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01008,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01419,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.019319
EUSF01517,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01540,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00804,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.013067
EUSF00659,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012827
EUSF01541,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006495
EUSF01542,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF00983,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01968,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF00859,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01543,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00808,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01545,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01702,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01546,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.033098
EUSF00851,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012829
EUSF00993,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01548,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012805
EUSF01309,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01302,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01300,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01301,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01306,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01307,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01304,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01305,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF00693,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01868,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00519,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01863,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01093,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01861,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012993
EUSF01860,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01867,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF01097,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01094,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF01095,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032623
EUSF01950,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012993
EUSF01905,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.01965
EUSF01139,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01044,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF01908,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006459
EUSF01909,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006419
EUSF00696,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00521,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.012826
EUSF01078,0.06993405025125628,0.13198368641374245,1.3897709143886807,1e-06
EUSF00523,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
EUSF00522,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.032696
EUSF00525,0.06993405025125628,0.13198368641374245,1.3897709143886807,0.006386
